d,p,t,l,m,c
0.00799,13730.0,244.78,3.0,1001.0,631.0
0.008,2985.0,206.04,2.5,2012.0,1563.0
0.00803,18040.0,49.51,6.0,1002.0,580.0
0.0051,9810.0,175.01,2.6,4416.7,1770.0
0.00805,11760.0,300.77,1.0,1005.0,1279.0
0.006,510.0,29.79,1.65,150.0,296.0
0.00801,9810.0,85.99,1.0,2000.0,3970.0
0.01,9800.0,207.31,4.966,3021.0,1285.0
0.0128,7030.0,210.83,0.914,1898.0,3259.0
0.00999,736.0,41.36,0.6,256.0,1991.0
0.01001,12000.0,229.19,3.0,4127.0,2098.0
0.00558,7070.0,253.0,2.007,1012.0,1040.0
0.008,12750.0,105.7,2.44,1595.0,1657.0
0.00581,11760.0,218.54,1.0,3353.0,2944.0
0.00578,5880.0,140.32,2.0,1493.0,1687.0
0.0108,13720.0,316.99,5.8,1984.0,454.0
0.008,9800.0,167.3,5.03,1001.0,585.0
0.01,1970.0,19.0,0.35,1909.9,8000.0
0.00578,13720.0,98.69,3.0,1493.0,1002.0
0.00805,13720.0,137.8,10.94,1016.0,267.0
0.00801,13730.0,275.45,3.0,4019.0,1499.0
0.01,18000.0,335.65,4.966,4615.0,1104.0
0.01,3040.0,41.82,2.0,2635.0,3983.0
0.00585,19610.0,240.4,4.0,1499.0,540.0
0.00811,7030.0,276.5,2.0,2507.0,1562.0
0.008,2991.0,177.15,1.4,2001.0,2660.0
0.0051,9810.0,157.66,2.6,3944.4,1758.0
0.01,7000.0,267.02,4.966,4277.0,1302.0
0.00802,7840.0,260.22,1.595,2695.0,1960.0
0.008,9800.0,279.86,2.44,1579.0,920.0
0.00581,13720.0,260.19,1.0,1499.0,1424.0
0.00782,14710.0,218.34,0.25,1990.0,5398.0
0.00545,9580.0,257.85,2.511,7025.5,2144.4
0.00781,17460.0,326.12,3.0,4032.0,1285.0
0.00801,9810.0,198.9,1.0,1000.0,2090.0
0.0082,15700.0,61.07,5.34,1011.1,652.0
0.00798,17650.0,319.14,1.65,2744.0,1477.0
0.0107,7850.0,220.64,4.0,1008.3,860.0
0.01,15690.0,118.96,1.0,1189.0,3050.0
0.0082,13720.0,119.66,6.0,984.0,516.0
0.01,3217.0,40.36,2.0,173.0,514.0
0.01,13720.0,189.68,1.0,991.0,2087.0
0.00585,14710.0,158.6,4.0,3308.0,1322.0
0.01001,7000.0,263.63,3.0,728.0,849.0
0.00601,1128.0,72.39,1.0,986.0,2386.0
0.00796,9810.0,277.82,3.0,4000.0,1200.0
0.00922,6964.0,224.99,3.658,2766.2,1454.0
0.00805,9800.0,279.86,2.0,999.0,907.0
0.0078,17650.0,137.3,7.0,1008.0,426.0
0.01,605.0,52.62,1.0,60.0,353.0
0.008,7850.0,261.13,1.57,3239.0,2073.0
0.00801,9810.0,103.9,1.0,2000.0,3780.0
0.0074,17660.0,297.66,3.8,4000.0,1174.0
0.008,9800.0,259.82,0.97,3989.0,2804.0
0.0151,5041.0,211.04,2.366,2230.0,2280.0
0.00811,15980.0,247.6,5.0,2501.6,860.0
0.01001,7000.0,265.83,3.0,1239.0,1042.0
0.01,10000.0,113.44,1.0,1031.0,3151.0
0.00607,12750.0,300.75,0.79,3198.0,1795.0
0.00796,17650.0,266.45,3.0,4000.0,1693.0
0.00581,5880.0,198.9,1.0,1499.0,2613.0
0.01075,15690.0,219.28,4.0,1519.0,895.0
0.00622,7030.0,138.76,0.914,2712.0,4264.0
0.008,12750.0,222.39,5.03,1603.0,589.0
0.00394,794.0,66.13,3.12,1320.0,658.0
0.0128,6895.0,204.19,1.93,1315.3,2138.8
0.00782,6860.0,160.29,0.25,2991.0,7937.0
0.00805,13720.0,280.49,2.0,1452.0,930.0
0.008,12750.0,281.5,2.44,3185.0,1217.0
0.00787,14710.0,177.39,6.0,1000.0,425.0
0.0151,4992.0,183.52,3.178,3070.0,2396.0
0.00585,14710.0,219.22,6.0,4992.0,1128.0
0.00607,12750.0,279.56,0.79,1008.0,1325.0
0.00776,3923.0,94.97,2.08,332.0,701.0
0.008,17550.0,325.16,3.0,2000.0,723.0
0.00799,9810.0,163.23,3.0,2002.0,1485.0
0.01,13720.0,110.15,2.0,899.0,1514.0
0.0082,9800.0,99.98,5.34,1500.0,904.0
0.01,12000.0,130.49,1.0,1193.0,3004.0
0.00545,9640.0,295.85,2.511,6354.2,1593.6
0.00782,5880.0,179.68,0.25,2991.0,7028.0
0.0134,19327.0,338.41,3.658,2050.4,898.6
0.008,12750.0,128.03,0.79,989.0,2443.0
0.0077,14710.0,255.19,2.6,1032.0,744.0
0.0128,6895.0,203.08,1.93,1328.9,2173.5
0.00578,9800.0,280.43,2.0,4997.0,1723.0
0.00581,13720.0,117.76,1.0,3353.0,4734.0
0.0051,9800.0,167.3,2.6,1986.0,1139.0
0.00811,6990.0,185.93,4.0,3994.9,1842.0
0.00998,8826.0,112.9,1.0,322.0,1436.0
0.00792,7840.0,138.96,0.5,2019.0,5559.0
0.00801,17650.0,288.23,3.0,4097.0,1702.0
0.00581,6860.0,179.4,1.0,1499.0,2690.0
0.0141,12442.0,311.55,1.524,2034.0,1258.7
0.00801,6860.0,140.24,3.0,501.0,689.0
0.01105,14710.0,302.22,1.0,962.0,1165.0
0.008,9810.0,140.12,1.0,980.0,2390.0
0.01,3158.0,125.9,1.0,945.0,3479.0
0.01,16000.0,124.44,1.0,915.0,2699.0
0.00805,13720.0,229.6,15.0,2008.0,259.0
0.01,2481.0,120.14,2.0,1064.0,2011.0
0.01,3275.0,58.74,1.0,368.0,1985.0
0.00585,13720.0,259.58,6.0,3370.0,609.0
0.008,17700.0,275.82,1.57,3989.0,2673.0
0.01001,11760.0,230.78,3.0,6887.0,3126.0
0.0104,13790.0,302.93,1.75,1763.0,1063.0
0.00996,2766.0,110.0,0.96,905.0,3487.0
0.00805,13720.0,219.7,15.0,1527.0,210.0
0.00805,13720.0,199.8,10.94,1011.0,213.0
0.00932,13961.9,294.74,3.048,2049.3,814.916
0.008,3000.0,195.42,1.8,3010.0,2553.0
0.01,3599.0,55.77,1.25,328.0,1524.0
0.00578,15690.0,300.31,2.0,3441.0,1300.0
0.01,9800.0,209.54,4.966,1833.0,928.0
0.008,7850.0,200.49,0.78,1599.0,3120.0
0.008,17650.0,108.06,0.99,2008.0,3900.0
0.008,15700.0,338.57,1.645,3444.4,1244.0
0.01105,7840.0,279.14,1.0,962.0,2091.0
0.01075,13720.0,320.84,6.0,1010.0,254.0
0.00585,6860.0,178.94,6.0,3349.0,921.0
0.00782,6960.0,169.34,3.0,4000.0,2307.0
0.00394,1824.0,46.3,1.04,775.0,1572.0
0.00785,7100.0,61.12,1.0,427.5,1814.0
0.008,12750.0,309.66,1.57,2731.0,1156.0
0.00811,14030.0,326.23,1.0,1993.5,1203.0
0.00801,13730.0,229.5,3.0,2000.0,1028.0
0.00607,12750.0,260.1,0.79,2708.0,2444.0
0.01,2511.0,69.98,1.0,498.0,2519.0
0.008,9800.0,118.06,0.78,1603.0,3951.0
0.0131,3275.0,40.78,2.5,502.0,1441.0
0.00805,9800.0,222.3,15.0,2002.0,272.0
0.0131,2305.0,46.11,3.0,404.0,972.0
0.0093,191.0,62.92,1.219,298.3,960.0
0.0131,2285.0,37.22,1.5,452.0,2064.0
0.0101,216.0,37.7,0.6,312.0,1648.0
0.0146,15690.0,239.81,6.0,555.0,408.0
0.00795,5880.0,99.43,2.0,985.0,1849.0
0.00394,1108.0,58.89,3.12,553.0,421.0
0.00581,11760.0,238.96,1.0,3353.0,2593.0
0.008,4900.0,163.78,0.78,2706.0,4423.0
0.0131,2452.0,34.59,2.0,418.0,1452.0
0.01,2373.0,57.6,1.75,302.0,989.0
0.00578,5880.0,179.68,2.0,1493.0,1524.0
0.00399,7840.0,118.67,0.5,4444.0,6758.0
0.01,8000.0,168.67,2.0,368.0,890.0
0.008,4900.0,233.36,3.49,999.0,735.0
0.008,490.0,71.76,0.243,4910.0,7885.0
0.00801,9810.0,129.04,3.0,1000.0,1025.0
0.008,14700.0,250.07,1.57,2696.0,1998.0
0.008,4900.0,183.94,0.78,1597.0,3804.0
0.00795,9800.0,259.82,2.0,1495.0,1221.0
0.0104,17660.0,141.66,3.8,1338.9,1081.0
0.0151,13720.0,158.07,6.0,508.0,477.0
0.0077,11760.0,311.77,2.6,2261.0,732.0
0.01105,11760.0,258.27,1.0,962.0,1775.0
0.00607,3040.0,61.7,1.0,1123.0,3276.0
0.01,892.0,42.05,2.5,225.0,531.0
0.0129,1491.0,51.59,0.96,208.0,1450.0
0.00785,5100.0,65.85,1.0,919.3,3370.0
0.011,17700.0,301.7,6.0,2106.0,642.0
0.01001,14000.0,236.34,3.0,6290.0,3260.0
0.0108,19620.0,260.31,3.0,2002.8,1245.0
0.00393,7100.0,64.48,1.5,1301.4,1830.0
0.0078,9810.0,224.39,6.0,3991.0,1130.0
0.01001,12000.0,301.65,3.0,478.0,397.0
0.008,7014.0,202.66,1.75,5015.0,3051.0
0.008,593.0,78.08,1.0,203.0,763.0
0.01075,13720.0,179.38,4.0,1519.0,992.0
0.01001,11760.0,301.83,3.0,3456.0,1053.0
0.00801,13730.0,193.87,6.0,501.0,230.0
0.01,1628.0,40.78,2.0,172.0,516.0
0.01,2059.0,69.89,1.0,514.0,2483.0
0.008,17700.0,240.76,1.57,1614.0,1494.0
0.00951,6870.0,256.0,3.05,2708.3,1476.0
0.00581,17650.0,136.36,1.0,3353.0,4670.0
0.008,7850.0,188.32,0.78,1603.0,3225.0
0.00922,6964.0,213.4,3.658,2793.4,1557.4
0.01,2638.0,87.21,2.0,633.0,1503.0
0.00785,9900.0,275.87,1.0,3946.0,2340.0
0.0131,2452.0,31.95,1.75,337.0,1462.0
0.00796,13730.0,329.36,3.0,2000.0,533.0
0.0131,3295.0,42.85,1.5,733.0,2966.0
0.008,14700.0,270.51,1.6,3163.0,1977.0
0.01,2285.0,76.7,1.25,490.0,2021.0
0.0141,11097.0,302.53,1.524,1623.1,1419.6
0.01,2216.0,32.36,1.0,160.0,1002.0
0.0151,5001.0,249.38,3.177,1540.0,1498.0
0.01075,6860.0,240.1,4.0,2804.0,1383.0
0.00801,17550.0,255.18,3.0,4008.0,1967.0
0.01,8000.0,90.03,1.0,1076.0,3366.0
0.008,4900.0,110.58,0.78,1611.0,4341.0
0.00811,14020.0,316.06,2.0,503.7,444.0
0.00802,7840.0,255.13,1.57,2206.0,1910.0
0.00805,11760.0,299.7,2.0,1452.0,889.0
0.00581,7840.0,118.67,1.0,1499.0,2964.0
0.0134,2560.0,184.75,3.658,2033.9,1649.0
0.008,12750.0,270.26,1.57,1620.0,1235.0
0.01075,5880.0,200.02,4.0,2017.0,1395.0
0.01,12000.0,306.38,4.966,5368.0,1258.0
0.0051,14710.0,215.01,2.6,2500.0,1163.0
0.01262,6792.0,239.57,5.563,1328.9,835.7
0.01075,15690.0,280.71,5.0,1010.0,425.0
0.008,17700.0,281.01,2.54,754.0,461.0
0.00998,6963.0,196.69,2.5,1151.0,1492.0
0.00796,9810.0,284.9,1.0,1000.0,1380.0
0.00799,6860.0,194.6,1.0,2002.0,3050.0
0.00795,9800.0,37.4,2.0,2004.0,2860.0
0.00803,13720.0,260.19,3.0,1021.0,612.0
0.008,4900.0,99.66,1.57,1601.0,3043.0
0.008,14700.0,229.46,1.57,3185.0,2529.0
0.00578,13720.0,299.91,3.0,1493.0,487.0
0.01,2834.0,134.56,2.5,1227.0,1767.0
0.0093,134.0,70.91,1.219,161.4,567.0
0.0108,11760.0,156.43,1.0,2745.0,4838.0
0.008,4900.0,133.48,1.57,1001.0,2127.0
0.0108,13720.0,310.99,5.8,1007.0,279.0
0.00775,6960.0,153.12,1.008,4000.0,4500.0
0.01,9800.0,117.82,1.0,676.0,2351.0
0.01001,5000.0,161.99,3.0,2630.0,2272.0
0.00393,7100.0,65.19,1.5,1450.3,1863.0
0.00811,16010.0,247.0,4.0,4005.1,1602.0
0.006,303.0,31.41,0.5,200.0,1047.0
0.00805,17650.0,302.7,10.94,1511.0,212.0
0.0078,9810.0,284.9,6.0,3985.0,850.0
0.0093,140.0,39.23,1.219,162.7,606.0
0.00578,19610.0,261.04,3.0,3335.0,1303.0
0.01,7000.0,140.28,2.0,2167.0,2724.0
0.008,2500.0,90.23,0.393,4784.0,9329.0
0.00801,17650.0,135.41,1.0,2000.0,3340.0
0.0126,6870.0,253.55,1.83,1980.6,2122.0
0.0078,17650.0,117.6,7.0,1502.0,624.0
0.00996,1187.0,39.9,0.96,173.0,1055.0
0.008,12750.0,79.63,1.57,1601.0,2504.0
0.0082,13720.0,280.49,5.37,2289.0,575.0
0.00811,7000.0,186.27,4.0,5033.2,2146.0
0.01001,19610.0,263.12,4.966,4303.0,1607.0
0.00811,7010.0,186.16,5.0,998.7,664.0
0.00782,9800.0,179.5,0.25,1504.0,5930.0
0.00558,7140.0,208.53,0.432,1012.0,4040.0
0.00787,14710.0,281.71,3.0,1519.0,679.0
0.00932,18029.8,277.33,3.048,2054.7,1081.616
0.00796,6860.0,185.55,1.0,4000.0,3970.0
0.00394,2422.0,58.78,1.04,918.0,1791.0
0.011,12750.0,158.35,6.0,1012.0,605.0
0.00578,13720.0,300.99,2.0,3441.0,1139.0
0.00778,7160.0,116.01,6.0,4017.0,1590.0
0.00811,5000.0,164.07,3.0,2997.7,2158.0
0.0082,13720.0,319.89,5.37,2268.0,431.0
0.008,7850.0,247.16,1.57,4979.0,2413.0
0.00795,17650.0,98.01,2.0,985.0,1314.0
0.0108,13720.0,281.07,5.8,1483.0,484.0
0.00803,9800.0,279.86,4.0,993.0,462.0
0.0131,3472.0,42.63,2.5,509.0,1469.0
0.008,14700.0,276.51,2.44,2685.0,1243.0
0.01,1157.0,34.61,1.0,171.0,1005.0
0.00393,7100.0,65.43,1.5,1821.5,2160.0
0.008,14700.0,167.12,0.79,1000.0,2034.0
0.00622,6895.0,177.75,0.914,1667.9,3085.2
0.0141,12407.0,261.39,0.991,2031.3,2643.6
0.008,4900.0,147.53,2.51,996.0,1416.0
0.0105,13790.0,304.53,1.8,678.0,694.0
0.00585,5880.0,120.31,4.0,3328.0,1582.0
0.0126,7024.0,246.08,4.877,3822.4,1667.1
0.0093,126.0,74.82,0.61,162.7,983.0
0.008,17700.0,281.01,1.57,2212.0,1573.0
0.00598,6903.0,252.46,4.8,1117.0,446.3
0.01075,11760.0,279.51,6.0,2027.0,560.0
0.00801,9810.0,219.14,3.0,500.0,523.0
0.0141,11029.0,302.55,1.27,2031.3,1548.9
0.00993,530.0,87.91,2.08,730.0,1080.0
0.008,1000.0,112.0,3.5,1002.0,735.0
0.00801,9810.0,241.6,3.0,2000.0,1041.0
0.00581,13720.0,77.61,1.0,3353.0,5354.0
0.00993,1236.0,107.65,3.12,163.0,284.0
0.00801,9810.0,148.09,3.0,1000.0,983.0
0.01,14000.0,96.73,1.0,598.0,2041.0
0.00607,9800.0,237.46,0.79,2209.0,2537.0
0.0108,14710.0,321.16,3.0,1508.0,614.0
0.00801,13730.0,274.45,1.002,501.0,880.0
0.008,15690.0,336.1,1.645,2858.0,1069.0
0.0102,6893.0,246.34,2.438,5220.6,2334.4
0.00801,17650.0,237.71,3.0,2000.0,1106.0
0.01,16000.0,327.86,4.966,1619.0,394.0
0.00845,7840.0,246.01,1.04,1685.0,2384.0
0.00805,13720.0,97.7,10.94,1016.0,302.0
0.0085,7850.0,237.04,1.0,2236.1,2651.0
0.008,9800.0,198.8,1.57,3185.0,2572.0
0.00394,1206.0,61.23,1.04,1157.0,1811.0
0.00796,6860.0,222.95,3.0,2000.0,1233.0
0.00811,2010.0,113.28,3.0,2016.0,1725.0
0.0077,14710.0,301.68,2.6,4638.9,1512.0
0.00578,14710.0,300.05,3.0,1493.0,484.0
0.00578,14710.0,239.72,2.0,1493.0,940.0
0.01001,9800.0,209.76,3.0,1659.0,1338.0
0.008,9810.0,197.77,1.0,980.0,2100.0
0.011,17700.0,311.96,6.0,1021.0,287.0
0.008,11770.0,232.81,3.49,2004.0,909.0
0.008,6958.0,270.78,1.75,6577.0,2380.0
0.0131,3295.0,45.72,1.75,708.0,2408.0
0.008,13730.0,202.01,0.99,2014.0,2860.0
0.008,2470.0,39.57,0.4,4987.0,11284.0
0.0108,17650.0,137.78,3.0,498.0,611.0
0.00574,3448.0,83.33,0.625,5247.7,7413.3
0.008,9800.0,249.71,2.23,4060.0,1707.0
0.00799,6860.0,205.79,1.0,2002.0,2960.0
0.00782,7840.0,198.59,0.25,2991.0,6668.0
0.01,17650.0,140.38,2.0,726.0,1099.0
0.0102,6893.0,245.3,4.877,1328.9,776.0
0.01075,5880.0,219.03,4.0,2017.0,1279.0
0.008,9800.0,292.98,0.97,4005.0,1985.0
0.0093,134.0,83.3,1.219,161.4,578.0
0.00798,17650.0,279.99,1.65,3811.0,2488.0
0.008,14710.0,107.56,3.49,2004.0,1458.0
0.00795,13730.0,265.19,3.0,3932.0,1611.0
0.008,9810.0,280.9,3.49,2004.0,807.0
0.00601,7100.0,85.3,1.0,1045.2,2780.0
0.00585,17660.0,260.12,6.0,3305.6,707.0
0.00798,12010.0,223.6,6.0,502.6,238.0
0.0146,15690.0,331.28,6.0,2028.0,554.0
0.008,4900.0,169.77,1.57,3202.0,3326.0
0.008,7850.0,68.71,3.49,1998.0,1777.0
0.00607,12750.0,219.31,0.79,2199.0,2676.0
0.00578,13720.0,320.84,2.0,5050.0,1335.0
0.01,18000.0,175.65,2.0,444.0,698.0
0.0152,5041.0,194.29,1.627,3830.0,3254.0
0.0108,11760.0,300.77,5.8,1004.0,296.0
0.01,16000.0,335.33,2.0,1721.0,756.0
0.01075,17650.0,260.24,6.0,992.0,380.0
0.00801,9810.0,191.67,3.0,2000.0,1289.0
0.00581,13720.0,117.76,1.0,1499.0,2421.0
0.00795,7840.0,118.2,2.0,985.0,1674.0
0.008,12750.0,88.73,1.57,1601.0,2453.0
0.00607,9800.0,301.89,0.792,2707.0,1800.0
0.0128,6895.0,181.86,0.914,3742.6,5047.4
0.00781,17650.0,81.94,3.0,1033.0,1045.0
0.00803,13630.0,153.05,6.0,1999.0,800.0
0.00811,15990.0,337.61,3.0,3020.5,758.0
0.01001,9800.0,205.98,3.0,558.0,724.0
0.00787,14710.0,187.49,6.0,1000.0,414.0
0.00607,12750.0,268.25,0.79,5013.0,3471.0
0.00998,6963.0,111.04,1.5,495.0,1548.0
0.00581,9800.0,116.87,1.0,3353.0,4440.0
0.01001,3000.0,131.91,3.0,2053.0,2063.0
0.008,12750.0,254.1,1.57,1007.0,1052.0
0.00801,9810.0,76.9,6.0,1002.0,610.0
0.00993,785.0,99.23,2.08,215.0,569.0
0.01,8000.0,200.08,2.0,2815.0,2434.0
0.0151,6463.0,237.31,4.016,1490.0,1162.0
0.00998,8924.0,130.98,2.5,964.0,1488.0
0.00807,7840.0,191.38,0.778,2216.0,3540.0
0.0077,17660.0,288.51,1.65,3277.8,2092.0
0.0152,5011.0,264.08,2.456,2930.0,1702.0
0.0152,6463.0,235.51,2.367,2200.0,1980.0
0.006,596.0,30.71,0.5,200.0,1205.0
0.00607,14710.0,331.75,0.792,3187.0,1420.0
0.0126,6834.0,272.78,4.877,1322.2,814.9
0.008,14700.0,280.65,1.57,2707.0,1642.0
0.01,17650.0,136.36,2.0,775.0,1182.0
0.01,14000.0,207.29,1.0,2004.0,3128.0
0.00996,814.0,49.28,0.96,318.0,1532.0
0.0151,5011.0,191.37,4.019,1510.0,1541.0
0.0108,6860.0,199.77,1.0,1993.0,3255.0
0.0123,206.0,91.32,0.616,100.0,812.9
0.01,13720.0,193.78,2.0,1960.0,1971.0
0.0128,6895.0,45.91,1.93,1789.9,3438.5
0.0108,5880.0,158.51,2.0,1495.0,2442.0
0.00999,932.0,41.14,0.6,257.0,1991.0
0.008,7850.0,168.18,0.78,1608.0,3457.0
0.00993,941.0,137.29,3.12,862.0,912.0
0.00811,4990.0,163.92,3.0,1252.5,1303.0
0.00578,15690.0,220.38,3.0,3335.0,1423.0
0.00581,14710.0,116.61,1.0,5030.0,7105.0
0.008,490.0,31.83,0.393,5088.0,8815.0
0.01001,19610.0,348.23,3.0,1141.0,421.0
0.0134,2594.0,204.97,3.658,2030.1,1491.3
0.008,7850.0,103.83,3.49,999.0,1024.0
0.00384,12750.0,277.4,0.8,5015.0,2522.0
0.01,15690.0,131.06,2.0,496.0,868.0
0.0024,3100.0,51.19,0.5,1834.0,3962.0
0.00799,13730.0,300.88,3.0,3999.0,1355.0
0.0074,17660.0,253.2,3.8,5750.0,2046.0
0.0093,112.0,92.12,1.219,92.2,362.0
0.00585,15690.0,178.32,6.0,4982.0,1318.0
0.0131,1314.0,40.74,2.5,632.0,1464.0
0.01262,6964.0,270.4,3.658,5125.7,1939.1
0.0151,6453.0,270.35,3.179,2220.0,1411.0
0.00801,17650.0,304.78,3.0,4000.0,1472.0
0.0077,13720.0,301.35,2.1,1528.0,802.0
0.00778,7160.0,157.11,6.0,3962.0,1400.0
0.0077,14710.0,214.12,2.6,2500.0,1500.0
0.008,9800.0,118.06,0.78,1599.0,4067.0
0.0108,5880.0,219.03,3.0,1001.0,1182.0
0.00795,9810.0,188.72,3.0,2040.0,1399.0
0.00998,7944.0,89.4,1.5,730.0,2034.0
0.00776,2550.0,122.44,2.08,653.0,1172.0
0.01001,11760.0,221.62,3.0,1169.0,955.0
0.00802,14710.0,219.22,1.57,2195.0,1980.0
0.01001,15690.0,242.81,3.0,752.0,625.0
0.008,13730.0,282.7,0.99,2008.0,1800.0
0.0151,13720.0,178.46,6.0,508.0,452.0
0.008,9810.0,284.9,0.99,1007.0,1460.0
0.00585,14710.0,240.37,4.0,4982.0,1456.0
0.00607,4021.0,57.0,1.0,1165.0,3444.0
0.00996,2373.0,123.01,0.96,1367.0,3963.0
0.00811,2010.0,113.05,3.66,754.7,782.0
0.008,17700.0,249.96,2.44,2690.0,1664.0
0.00585,19610.0,280.86,5.0,3359.0,789.0
0.00805,15690.0,280.71,1.0,3319.0,2756.0
0.0131,3168.0,34.59,2.0,404.0,1452.0
0.008,12750.0,178.49,1.57,2690.0,2714.0
0.0074,17650.0,317.11,3.8,4496.0,1174.0
0.00999,2462.0,53.51,0.6,402.0,3369.0
0.00607,14710.0,214.12,0.792,2707.0,3200.0
0.00795,9800.0,197.9,2.0,2804.0,2035.0
0.0082,14710.0,279.75,5.37,1500.0,453.0
0.00811,10000.0,301.18,5.0,2010.6,425.0
0.01,7000.0,280.97,2.0,5959.0,2302.0
0.01001,16000.0,244.36,3.0,754.0,626.0
0.01,13720.0,120.61,1.0,1419.0,3463.0
0.00581,7840.0,139.9,1.0,3353.0,4057.0
0.00622,10343.0,216.45,0.91,2658.0,3139.0
0.00394,2481.0,59.71,2.08,1000.0,1014.0
0.00805,17650.0,137.3,10.94,1016.0,285.0
0.00585,6860.0,199.77,5.0,4982.0,1257.0
0.0104,17660.0,119.85,3.8,675.0,744.0
0.00578,17650.0,137.3,3.0,4997.0,2744.0
0.00776,2854.0,141.31,3.12,710.0,836.0
0.01,9800.0,120.43,1.0,1645.0,4017.0
0.00998,7944.0,96.32,1.0,1138.0,3304.0
0.00558,7100.0,251.67,1.727,3845.0,2000.0
0.00781,17750.0,297.63,3.0,4020.0,1625.0
0.01075,15690.0,339.68,6.0,2014.0,348.0
0.01,15690.0,144.76,2.0,1946.0,2430.0
0.01,15690.0,326.47,4.966,566.0,220.0
0.00805,17650.0,301.67,1.0,2014.0,1732.0
0.00998,6963.0,105.81,1.5,1547.0,2964.0
0.00384,7850.0,246.11,0.8,4991.0,3052.0
0.008,14700.0,261.33,0.79,995.0,1454.0
0.00998,6963.0,81.73,2.5,459.0,995.0
0.008,7850.0,79.73,0.78,1599.0,4362.0
0.008,14700.0,146.8,2.44,1023.0,1019.0
0.008,397.0,60.48,0.5,200.0,1292.0
0.011,12750.0,229.6,6.0,2085.0,753.0
0.00795,9800.0,118.06,2.0,985.0,1488.0
0.0129,1353.0,84.24,0.96,413.0,2439.0
0.0108,14710.0,280.73,3.0,498.0,418.0
0.00993,2599.0,127.32,3.12,478.0,786.0
0.0077,14710.0,301.68,2.6,2200.0,756.0
0.0113,6895.0,270.87,1.829,680.7,1309.2
0.00803,17650.0,322.14,4.0,3324.0,902.0
0.00803,17650.0,322.14,4.0,2008.0,534.0
0.00801,6860.0,254.26,3.0,4000.0,1627.0
0.0128,5171.0,182.75,1.93,1329.0,2429.0
0.00811,6990.0,276.48,2.0,4997.9,2149.0
0.00799,13730.0,274.45,3.0,1007.0,555.0
0.008,7850.0,186.27,0.79,995.0,2644.0
0.01,14000.0,205.5,2.0,2234.0,2097.0
0.0095,15169.0,285.56,1.84,2686.5,1583.81
0.00607,14700.0,323.15,0.79,4975.0,2279.0
0.00578,15690.0,219.28,3.0,1493.0,689.0
0.00803,17550.0,122.33,3.0,1993.0,1698.0
0.01,16000.0,247.77,4.966,452.0,271.0
0.0128,7030.0,118.95,1.93,1257.0,2543.0
0.01,17650.0,150.03,2.0,1695.0,2152.0
0.008,9800.0,172.38,0.78,1599.0,3273.0
0.0104,17660.0,200.75,3.8,1013.9,689.0
0.00787,14710.0,322.11,6.0,1000.0,195.0
0.0108,15690.0,220.38,1.0,2757.0,4203.0
0.00622,7030.0,185.03,0.914,2861.0,3900.0
0.008,9810.0,190.77,3.49,2004.0,1183.0
0.00801,17650.0,135.41,1.0,500.0,1250.0
0.00795,17650.0,178.0,2.0,2787.0,2546.0
0.011,12750.0,290.66,6.0,2164.0,566.0
0.008,14727.0,269.06,1.0,1784.1,1944.9
0.00558,7490.0,255.91,1.727,3845.0,2020.0
0.0126,6870.0,245.67,3.66,1394.4,1140.0
0.00799,13730.0,265.19,3.0,2008.0,907.0
0.00805,15690.0,321.57,2.0,999.0,572.0
0.008,4900.0,229.3,1.57,4902.0,3060.0
0.00953,6964.0,247.73,1.727,2020.4,2027.8
0.01,15690.0,187.05,1.0,810.0,1948.0
0.01,1167.0,41.72,2.5,222.0,530.0
0.01001,10000.0,287.22,3.0,4638.0,1479.0
0.007,9930.0,288.14,0.98,3451.0,2334.0
0.0068,5880.0,230.29,1.2,3856.0,2919.0
0.01077,6930.0,250.06,0.864,1040.0,2830.0
0.00578,17650.0,218.17,2.0,5082.0,3001.0
0.008,2940.0,196.03,0.78,1623.0,3909.0
0.00578,7840.0,199.49,3.0,4976.0,2058.0
0.01,2059.0,51.71,1.0,277.0,1531.0
0.008,7850.0,234.05,1.57,1595.0,1889.0
0.01,17650.0,135.89,2.0,948.0,1375.0
0.00803,9800.0,299.79,4.0,2008.0,534.0
0.01,15690.0,246.86,4.966,4262.0,1632.0
0.00787,14710.0,300.05,6.0,1000.0,231.0
0.006,101.3,29.9,0.68,118.4,528.0
0.01,16000.0,192.33,2.0,637.0,889.0
0.00811,7020.0,186.96,5.0,4004.0,1514.0
0.0128,7030.0,243.22,0.914,3756.0,3378.0
0.00805,13720.0,239.7,10.94,2030.0,317.0
0.01,3089.0,118.63,2.0,994.0,2011.0
0.00935,6960.0,208.27,2.007,1174.0,1830.0
0.00932,7101.6,274.98,3.048,957.5,841.712
0.00932,6929.2,224.56,3.048,2062.8,1459.599
0.00781,9900.0,176.59,3.0,4003.0,2096.0
0.00607,14700.0,212.03,0.79,1604.0,2193.0
0.008,15690.0,275.16,1.645,1117.0,907.0
0.00803,6860.0,68.98,3.0,1005.0,1369.0
0.00795,5880.0,200.02,2.0,985.0,1465.0
0.00558,7030.0,254.83,2.007,4050.0,1850.0
0.0051,9810.0,203.39,2.6,5305.5,1790.0
0.01,1079.0,53.82,2.0,2330.0,3257.0
0.01,17650.0,255.64,4.966,779.0,373.0
0.00805,9810.0,299.87,2.0,2805.6,1258.0
0.01,12000.0,96.5,1.0,445.0,1898.0
