d,l,m,p,t,c
0.006,0.8,198.0,395.0,59.81,693.0
0.008,5.03,2206.0,17700.0,320.18,491.0
0.008,1.57,1601.0,4900.0,158.69,2648.0
0.00782,0.25,1504.0,13720.0,260.19,3466.0
0.00585,4.0,3328.0,17650.0,280.98,930.0
0.0051,2.6,1986.1,9810.0,172.25,1140.0
0.00776,2.08,615.0,3638.0,113.69,1157.0
0.0151,6.0,770.0,9800.0,279.86,481.0
0.00801,3.0,500.0,13730.0,74.58,656.0
0.00585,6.0,1499.0,17650.0,220.17,386.0
0.00811,2.0,2508.5,1990.0,112.03,2983.0
0.008,0.4,1003.0,1999.0,26.85,4378.0
0.00795,2.0,2787.0,13720.0,97.02,3151.0
0.00799,3.0,2013.0,13730.0,285.6,821.0
0.0093,1.829,119.3,119.0,85.3,318.0
0.008,5.03,1598.0,14700.0,273.52,466.0
0.00795,2.0,2004.0,13720.0,158.07,1965.0
0.0082,5.37,2278.0,13720.0,301.89,503.0
0.007,0.56,2904.0,3394.0,217.5,5012.0
0.01,4.966,528.0,10000.0,212.56,445.0
0.0128,0.914,1939.1,10343.0,211.14,3280.8
0.00585,4.0,3308.0,14710.0,179.46,1247.0
0.01,4.966,3725.0,12000.0,305.34,902.0
0.01001,3.0,572.0,19610.0,262.71,402.0
0.00811,3.0,4004.7,10060.0,210.91,1820.0
0.00805,15.0,1986.0,13720.0,239.7,244.0
0.01,4.966,5117.0,7000.0,185.36,2123.0
0.01,1.0,480.0,14000.0,104.62,1732.0
0.01,2.0,2335.0,11760.0,218.54,1966.0
0.00811,3.0,1006.8,6980.0,185.81,1085.0
0.00622,0.914,7580.0,10343.0,271.38,4006.3
0.00951,1.73,2027.8,6870.0,235.97,2315.0
0.00601,1.0,1924.0,1128.0,69.53,3740.0
0.0131,1.75,222.0,1961.0,30.82,991.0
0.00996,0.96,1245.0,1118.0,114.04,3467.0
0.00585,4.0,1499.0,17650.0,281.97,457.0
0.008,0.393,4961.0,490.0,28.71,8391.0
0.015,4.686,665.0,6790.0,270.27,684.0
0.00578,3.0,5029.0,7840.0,219.88,1951.0
0.00785,3.0,1981.0,17460.0,249.94,1050.0
0.008,1.4,100.0,108.0,29.24,298.0
0.01,2.0,1744.0,3040.0,38.23,3254.0
0.01,1.0,752.0,16000.0,112.07,2325.0
0.01,2.0,1709.0,15690.0,145.23,2173.0
0.0108,5.8,1508.0,13720.0,269.77,525.0
0.00801,3.0,1009.0,9810.0,94.83,1119.0
0.0108,1.0,2002.8,9810.0,220.02,2890.0
0.008,1.57,1620.0,17700.0,198.64,1802.0
0.008,1.57,3228.0,12750.0,300.75,1419.0
0.00805,10.94,1508.0,6860.0,178.4,421.0
0.008,3.49,1003.0,12750.0,213.34,657.0
0.008,2.54,1595.0,7850.0,179.21,1532.0
0.01,2.0,1329.0,14000.0,111.29,1912.0
0.00795,2.0,985.0,13720.0,76.41,1453.0
0.0104,3.8,1675.0,19620.0,209.35,1110.0
0.00993,3.12,279.0,2805.0,121.72,485.0
0.0108,3.0,498.0,5880.0,200.91,781.0
0.00811,5.0,502.7,14010.0,236.42,268.0
0.01075,4.0,2749.0,14710.0,280.73,1031.0
0.0131,1.5,600.0,2942.0,35.95,2590.0
0.00805,10.94,2027.0,9800.0,218.8,350.0
0.00921,3.66,2777.8,6870.0,225.02,1453.0
0.01001,3.0,3364.0,15690.0,238.3,1989.0
0.00805,1.0,1005.0,15690.0,321.57,874.0
0.00993,2.08,231.0,490.0,97.0,577.0
0.0078,7.0,1933.0,17650.0,178.0,669.0
0.0131,3.0,992.0,3432.0,56.73,1956.0
0.00811,4.0,4007.0,4990.0,164.62,2010.0
0.00798,6.0,2024.8,16000.0,337.8,296.0
0.0104,3.8,1988.9,11790.0,301.34,686.0
0.00998,1.5,781.0,7944.0,83.9,2172.0
0.01,2.0,1019.0,8000.0,199.19,1667.0
0.00558,0.432,4050.0,7030.0,212.16,5690.0
0.006,0.5,200.0,111.0,31.46,976.0
0.00585,5.0,3359.0,17650.0,239.66,869.0
0.00803,3.0,1997.0,13730.0,179.47,1321.0
0.00803,3.0,1487.0,17650.0,280.98,697.0
0.01,1.5,294.0,1128.0,54.95,1034.0
0.00581,1.0,1499.0,17650.0,322.63,989.0
0.00803,3.0,1009.0,17650.0,257.32,576.0
0.008,0.78,2222.0,2940.0,219.2,3855.0
0.008,2.23,1625.0,17700.0,270.56,1012.0
0.00607,0.79,1604.0,17700.0,296.48,1358.0
0.011,6.0,2187.0,14700.0,260.3,708.0
0.01,1.25,1253.0,1765.0,121.92,3010.0
0.0082,5.34,2294.0,17650.0,272.77,700.0
0.01,1.0,1465.0,11760.0,123.97,3348.0
0.01075,4.0,1519.0,15690.0,198.66,966.0
0.01,1.25,100.0,2540.0,36.9,513.0
0.01,4.966,1414.0,16000.0,326.01,366.0
0.0152,2.456,1130.0,5011.0,191.2,1944.0
0.008,2.51,996.0,2940.0,213.09,1065.0
0.01,2.0,1497.0,15690.0,214.61,1490.0
0.00578,3.0,1493.0,6860.0,119.03,1188.0
0.00811,4.0,1003.6,16000.0,247.34,488.0
0.0151,3.177,1100.0,4992.0,229.97,1418.0
0.00393,1.5,1517.9,7100.0,86.49,1863.0
0.00585,4.0,5013.0,13720.0,240.86,1397.0
0.0095,1.84,2697.3,8274.0,203.33,2315.77
0.00775,1.008,500.0,6960.0,51.75,2040.0
0.00607,0.79,4975.0,17700.0,322.17,2802.0
0.008,0.393,4878.0,2630.0,148.15,7567.0
0.00805,1.0,2014.0,9800.0,279.86,1907.0
0.00801,6.0,501.0,6770.0,140.09,350.0
0.008,3.49,999.0,14710.0,119.7,793.0
0.01001,3.0,1487.0,15690.0,242.38,964.0
0.0102,3.658,2806.9,6893.0,166.47,1927.5
0.0128,1.93,2725.6,10343.0,213.35,2533.1
0.0104,3.8,1686.1,9810.0,198.68,1115.0
0.01,2.0,1286.0,981.0,36.04,2205.0
0.00798,6.0,2527.4,18000.0,346.3,402.0
0.0141,0.991,2712.0,11029.0,301.5,1936.9
0.0082,5.37,1505.0,14710.0,219.22,587.0
0.01001,3.0,2156.0,7000.0,263.83,1272.0
0.00801,1.002,998.0,13830.0,106.63,2350.0
0.00801,3.0,4000.0,9810.0,214.07,1743.0
0.00799,3.0,1001.0,13730.0,244.78,631.0
0.008,2.5,2012.0,2985.0,206.04,1563.0
0.00803,6.0,1002.0,18040.0,49.51,580.0
0.0051,2.6,4416.7,9810.0,175.01,1770.0
0.00805,1.0,1005.0,11760.0,300.77,1279.0
0.006,1.65,150.0,510.0,29.79,296.0
0.00801,1.0,2000.0,9810.0,85.99,3970.0
0.01,4.966,3021.0,9800.0,207.31,1285.0
0.0128,0.914,1898.0,7030.0,210.83,3259.0
0.00999,0.6,256.0,736.0,41.36,1991.0
0.01001,3.0,4127.0,12000.0,229.19,2098.0
0.00558,2.007,1012.0,7070.0,253.0,1040.0
0.008,2.44,1595.0,12750.0,105.7,1657.0
0.00581,1.0,3353.0,11760.0,218.54,2944.0
0.00578,2.0,1493.0,5880.0,140.32,1687.0
0.0108,5.8,1984.0,13720.0,316.99,454.0
0.008,5.03,1001.0,9800.0,167.3,585.0
0.01,0.35,1909.9,1970.0,19.0,8000.0
0.00578,3.0,1493.0,13720.0,98.69,1002.0
0.00805,10.94,1016.0,13720.0,137.8,267.0
0.00801,3.0,4019.0,13730.0,275.45,1499.0
0.01,4.966,4615.0,18000.0,335.65,1104.0
0.01,2.0,2635.0,3040.0,41.82,3983.0
0.00585,4.0,1499.0,19610.0,240.4,540.0
0.00811,2.0,2507.0,7030.0,276.5,1562.0
0.008,1.4,2001.0,2991.0,177.15,2660.0
0.0051,2.6,3944.4,9810.0,157.66,1758.0
0.01,4.966,4277.0,7000.0,267.02,1302.0
0.00802,1.595,2695.0,7840.0,260.22,1960.0
0.008,2.44,1579.0,9800.0,279.86,920.0
0.00581,1.0,1499.0,13720.0,260.19,1424.0
0.00782,0.25,1990.0,14710.0,218.34,5398.0
0.00545,2.511,7025.5,9580.0,257.85,2144.4
0.00781,3.0,4032.0,17460.0,326.12,1285.0
0.00801,1.0,1000.0,9810.0,198.9,2090.0
0.0082,5.34,1011.1,15700.0,61.07,652.0
0.00798,1.65,2744.0,17650.0,319.14,1477.0
0.0107,4.0,1008.3,7850.0,220.64,860.0
0.01,1.0,1189.0,15690.0,118.96,3050.0
0.0082,6.0,984.0,13720.0,119.66,516.0
0.01,2.0,173.0,3217.0,40.36,514.0
0.01,1.0,991.0,13720.0,189.68,2087.0
0.00585,4.0,3308.0,14710.0,158.6,1322.0
0.01001,3.0,728.0,7000.0,263.63,849.0
0.00601,1.0,986.0,1128.0,72.39,2386.0
0.00796,3.0,4000.0,9810.0,277.82,1200.0
0.00922,3.658,2766.2,6964.0,224.99,1454.0
0.00805,2.0,999.0,9800.0,279.86,907.0
0.0078,7.0,1008.0,17650.0,137.3,426.0
0.01,1.0,60.0,605.0,52.62,353.0
0.008,1.57,3239.0,7850.0,261.13,2073.0
0.00801,1.0,2000.0,9810.0,103.9,3780.0
0.0074,3.8,4000.0,17660.0,297.66,1174.0
0.008,0.97,3989.0,9800.0,259.82,2804.0
0.0151,2.366,2230.0,5041.0,211.04,2280.0
0.00811,5.0,2501.6,15980.0,247.6,860.0
0.01001,3.0,1239.0,7000.0,265.83,1042.0
0.01,1.0,1031.0,10000.0,113.44,3151.0
0.00607,0.79,3198.0,12750.0,300.75,1795.0
0.00796,3.0,4000.0,17650.0,266.45,1693.0
0.00581,1.0,1499.0,5880.0,198.9,2613.0
0.01075,4.0,1519.0,15690.0,219.28,895.0
0.00622,0.914,2712.0,7030.0,138.76,4264.0
0.008,5.03,1603.0,12750.0,222.39,589.0
0.00394,3.12,1320.0,794.0,66.13,658.0
0.0128,1.93,1315.3,6895.0,204.19,2138.8
0.00782,0.25,2991.0,6860.0,160.29,7937.0
0.00805,2.0,1452.0,13720.0,280.49,930.0
0.008,2.44,3185.0,12750.0,281.5,1217.0
0.00787,6.0,1000.0,14710.0,177.39,425.0
0.0151,3.178,3070.0,4992.0,183.52,2396.0
0.00585,6.0,4992.0,14710.0,219.22,1128.0
0.00607,0.79,1008.0,12750.0,279.56,1325.0
0.00776,2.08,332.0,3923.0,94.97,701.0
0.008,3.0,2000.0,17550.0,325.16,723.0
0.00799,3.0,2002.0,9810.0,163.23,1485.0
0.01,2.0,899.0,13720.0,110.15,1514.0
0.0082,5.34,1500.0,9800.0,99.98,904.0
0.01,1.0,1193.0,12000.0,130.49,3004.0
0.00545,2.511,6354.2,9640.0,295.85,1593.6
0.00782,0.25,2991.0,5880.0,179.68,7028.0
0.0134,3.658,2050.4,19327.0,338.41,898.6
0.008,0.79,989.0,12750.0,128.03,2443.0
0.0077,2.6,1032.0,14710.0,255.19,744.0
0.0128,1.93,1328.9,6895.0,203.08,2173.5
0.00578,2.0,4997.0,9800.0,280.43,1723.0
0.00581,1.0,3353.0,13720.0,117.76,4734.0
0.0051,2.6,1986.0,9800.0,167.3,1139.0
0.00811,4.0,3994.9,6990.0,185.93,1842.0
0.00998,1.0,322.0,8826.0,112.9,1436.0
0.00792,0.5,2019.0,7840.0,138.96,5559.0
0.00801,3.0,4097.0,17650.0,288.23,1702.0
0.00581,1.0,1499.0,6860.0,179.4,2690.0
0.0141,1.524,2034.0,12442.0,311.55,1258.7
0.00801,3.0,501.0,6860.0,140.24,689.0
0.01105,1.0,962.0,14710.0,302.22,1165.0
0.008,1.0,980.0,9810.0,140.12,2390.0
0.01,1.0,945.0,3158.0,125.9,3479.0
0.01,1.0,915.0,16000.0,124.44,2699.0
0.00805,15.0,2008.0,13720.0,229.6,259.0
0.01,2.0,1064.0,2481.0,120.14,2011.0
0.01,1.0,368.0,3275.0,58.74,1985.0
0.00585,6.0,3370.0,13720.0,259.58,609.0
0.008,1.57,3989.0,17700.0,275.82,2673.0
0.01001,3.0,6887.0,11760.0,230.78,3126.0
0.0104,1.75,1763.0,13790.0,302.93,1063.0
0.00996,0.96,905.0,2766.0,110.0,3487.0
0.00805,15.0,1527.0,13720.0,219.7,210.0
0.00805,10.94,1011.0,13720.0,199.8,213.0
0.00932,3.048,2049.3,13961.9,294.74,814.916
0.008,1.8,3010.0,3000.0,195.42,2553.0
0.01,1.25,328.0,3599.0,55.77,1524.0
0.00578,2.0,3441.0,15690.0,300.31,1300.0
0.01,4.966,1833.0,9800.0,209.54,928.0
0.008,0.78,1599.0,7850.0,200.49,3120.0
0.008,0.99,2008.0,17650.0,108.06,3900.0
0.008,1.645,3444.4,15700.0,338.57,1244.0
0.01105,1.0,962.0,7840.0,279.14,2091.0
0.01075,6.0,1010.0,13720.0,320.84,254.0
0.00585,6.0,3349.0,6860.0,178.94,921.0
0.00782,3.0,4000.0,6960.0,169.34,2307.0
0.00394,1.04,775.0,1824.0,46.3,1572.0
0.00785,1.0,427.5,7100.0,61.12,1814.0
0.008,1.57,2731.0,12750.0,309.66,1156.0
0.00811,1.0,1993.5,14030.0,326.23,1203.0
0.00801,3.0,2000.0,13730.0,229.5,1028.0
0.00607,0.79,2708.0,12750.0,260.1,2444.0
0.01,1.0,498.0,2511.0,69.98,2519.0
0.008,0.78,1603.0,9800.0,118.06,3951.0
0.0131,2.5,502.0,3275.0,40.78,1441.0
0.00805,15.0,2002.0,9800.0,222.3,272.0
0.0131,3.0,404.0,2305.0,46.11,972.0
0.0093,1.219,298.3,191.0,62.92,960.0
0.0131,1.5,452.0,2285.0,37.22,2064.0
0.0101,0.6,312.0,216.0,37.7,1648.0
0.0146,6.0,555.0,15690.0,239.81,408.0
0.00795,2.0,985.0,5880.0,99.43,1849.0
0.00394,3.12,553.0,1108.0,58.89,421.0
0.00581,1.0,3353.0,11760.0,238.96,2593.0
0.008,0.78,2706.0,4900.0,163.78,4423.0
0.0131,2.0,418.0,2452.0,34.59,1452.0
0.01,1.75,302.0,2373.0,57.6,989.0
0.00578,2.0,1493.0,5880.0,179.68,1524.0
0.00399,0.5,4444.0,7840.0,118.67,6758.0
0.01,2.0,368.0,8000.0,168.67,890.0
0.008,3.49,999.0,4900.0,233.36,735.0
0.008,0.243,4910.0,490.0,71.76,7885.0
0.00801,3.0,1000.0,9810.0,129.04,1025.0
0.008,1.57,2696.0,14700.0,250.07,1998.0
0.008,0.78,1597.0,4900.0,183.94,3804.0
0.00795,2.0,1495.0,9800.0,259.82,1221.0
0.0104,3.8,1338.9,17660.0,141.66,1081.0
0.0151,6.0,508.0,13720.0,158.07,477.0
0.0077,2.6,2261.0,11760.0,311.77,732.0
0.01105,1.0,962.0,11760.0,258.27,1775.0
0.00607,1.0,1123.0,3040.0,61.7,3276.0
0.01,2.5,225.0,892.0,42.05,531.0
0.0129,0.96,208.0,1491.0,51.59,1450.0
0.00785,1.0,919.3,5100.0,65.85,3370.0
0.011,6.0,2106.0,17700.0,301.7,642.0
0.01001,3.0,6290.0,14000.0,236.34,3260.0
0.0108,3.0,2002.8,19620.0,260.31,1245.0
0.00393,1.5,1301.4,7100.0,64.48,1830.0
0.0078,6.0,3991.0,9810.0,224.39,1130.0
0.01001,3.0,478.0,12000.0,301.65,397.0
0.008,1.75,5015.0,7014.0,202.66,3051.0
0.008,1.0,203.0,593.0,78.08,763.0
0.01075,4.0,1519.0,13720.0,179.38,992.0
0.01001,3.0,3456.0,11760.0,301.83,1053.0
0.00801,6.0,501.0,13730.0,193.87,230.0
0.01,2.0,172.0,1628.0,40.78,516.0
0.01,1.0,514.0,2059.0,69.89,2483.0
0.008,1.57,1614.0,17700.0,240.76,1494.0
0.00951,3.05,2708.3,6870.0,256.0,1476.0
0.00581,1.0,3353.0,17650.0,136.36,4670.0
0.008,0.78,1603.0,7850.0,188.32,3225.0
0.00922,3.658,2793.4,6964.0,213.4,1557.4
0.01,2.0,633.0,2638.0,87.21,1503.0
0.00785,1.0,3946.0,9900.0,275.87,2340.0
0.0131,1.75,337.0,2452.0,31.95,1462.0
0.00796,3.0,2000.0,13730.0,329.36,533.0
0.0131,1.5,733.0,3295.0,42.85,2966.0
0.008,1.6,3163.0,14700.0,270.51,1977.0
0.01,1.25,490.0,2285.0,76.7,2021.0
0.0141,1.524,1623.1,11097.0,302.53,1419.6
0.01,1.0,160.0,2216.0,32.36,1002.0
0.0151,3.177,1540.0,5001.0,249.38,1498.0
0.01075,4.0,2804.0,6860.0,240.1,1383.0
0.00801,3.0,4008.0,17550.0,255.18,1967.0
0.01,1.0,1076.0,8000.0,90.03,3366.0
0.008,0.78,1611.0,4900.0,110.58,4341.0
0.00811,2.0,503.7,14020.0,316.06,444.0
0.00802,1.57,2206.0,7840.0,255.13,1910.0
0.00805,2.0,1452.0,11760.0,299.7,889.0
0.00581,1.0,1499.0,7840.0,118.67,2964.0
0.0134,3.658,2033.9,2560.0,184.75,1649.0
0.008,1.57,1620.0,12750.0,270.26,1235.0
0.01075,4.0,2017.0,5880.0,200.02,1395.0
0.01,4.966,5368.0,12000.0,306.38,1258.0
0.0051,2.6,2500.0,14710.0,215.01,1163.0
0.01262,5.563,1328.9,6792.0,239.57,835.7
0.01075,5.0,1010.0,15690.0,280.71,425.0
0.008,2.54,754.0,17700.0,281.01,461.0
0.00998,2.5,1151.0,6963.0,196.69,1492.0
0.00796,1.0,1000.0,9810.0,284.9,1380.0
0.00799,1.0,2002.0,6860.0,194.6,3050.0
0.00795,2.0,2004.0,9800.0,37.4,2860.0
0.00803,3.0,1021.0,13720.0,260.19,612.0
0.008,1.57,1601.0,4900.0,99.66,3043.0
0.008,1.57,3185.0,14700.0,229.46,2529.0
0.00578,3.0,1493.0,13720.0,299.91,487.0
0.01,2.5,1227.0,2834.0,134.56,1767.0
0.0093,1.219,161.4,134.0,70.91,567.0
0.0108,1.0,2745.0,11760.0,156.43,4838.0
0.008,1.57,1001.0,4900.0,133.48,2127.0
0.0108,5.8,1007.0,13720.0,310.99,279.0
0.00775,1.008,4000.0,6960.0,153.12,4500.0
0.01,1.0,676.0,9800.0,117.82,2351.0
0.01001,3.0,2630.0,5000.0,161.99,2272.0
0.00393,1.5,1450.3,7100.0,65.19,1863.0
0.00811,4.0,4005.1,16010.0,247.0,1602.0
0.006,0.5,200.0,303.0,31.41,1047.0
0.00805,10.94,1511.0,17650.0,302.7,212.0
0.0078,6.0,3985.0,9810.0,284.9,850.0
0.0093,1.219,162.7,140.0,39.23,606.0
0.00578,3.0,3335.0,19610.0,261.04,1303.0
0.01,2.0,2167.0,7000.0,140.28,2724.0
0.008,0.393,4784.0,2500.0,90.23,9329.0
0.00801,1.0,2000.0,17650.0,135.41,3340.0
0.0126,1.83,1980.6,6870.0,253.55,2122.0
0.0078,7.0,1502.0,17650.0,117.6,624.0
0.00996,0.96,173.0,1187.0,39.9,1055.0
0.008,1.57,1601.0,12750.0,79.63,2504.0
0.0082,5.37,2289.0,13720.0,280.49,575.0
0.00811,4.0,5033.2,7000.0,186.27,2146.0
0.01001,4.966,4303.0,19610.0,263.12,1607.0
0.00811,5.0,998.7,7010.0,186.16,664.0
0.00782,0.25,1504.0,9800.0,179.5,5930.0
0.00558,0.432,1012.0,7140.0,208.53,4040.0
0.00787,3.0,1519.0,14710.0,281.71,679.0
0.00932,3.048,2054.7,18029.8,277.33,1081.616
0.00796,1.0,4000.0,6860.0,185.55,3970.0
0.00394,1.04,918.0,2422.0,58.78,1791.0
0.011,6.0,1012.0,12750.0,158.35,605.0
0.00578,2.0,3441.0,13720.0,300.99,1139.0
0.00778,6.0,4017.0,7160.0,116.01,1590.0
0.00811,3.0,2997.7,5000.0,164.07,2158.0
0.0082,5.37,2268.0,13720.0,319.89,431.0
0.008,1.57,4979.0,7850.0,247.16,2413.0
0.00795,2.0,985.0,17650.0,98.01,1314.0
0.0108,5.8,1483.0,13720.0,281.07,484.0
0.00803,4.0,993.0,9800.0,279.86,462.0
0.0131,2.5,509.0,3472.0,42.63,1469.0
0.008,2.44,2685.0,14700.0,276.51,1243.0
0.01,1.0,171.0,1157.0,34.61,1005.0
0.00393,1.5,1821.5,7100.0,65.43,2160.0
0.008,0.79,1000.0,14700.0,167.12,2034.0
0.00622,0.914,1667.9,6895.0,177.75,3085.2
0.0141,0.991,2031.3,12407.0,261.39,2643.6
0.008,2.51,996.0,4900.0,147.53,1416.0
0.0105,1.8,678.0,13790.0,304.53,694.0
0.00585,4.0,3328.0,5880.0,120.31,1582.0
0.0126,4.877,3822.4,7024.0,246.08,1667.1
0.0093,0.61,162.7,126.0,74.82,983.0
0.008,1.57,2212.0,17700.0,281.01,1573.0
0.00598,4.8,1117.0,6903.0,252.46,446.3
0.01075,6.0,2027.0,11760.0,279.51,560.0
0.00801,3.0,500.0,9810.0,219.14,523.0
0.0141,1.27,2031.3,11029.0,302.55,1548.9
0.00993,2.08,730.0,530.0,87.91,1080.0
0.008,3.5,1002.0,1000.0,112.0,735.0
0.00801,3.0,2000.0,9810.0,241.6,1041.0
0.00581,1.0,3353.0,13720.0,77.61,5354.0
0.00993,3.12,163.0,1236.0,107.65,284.0
0.00801,3.0,1000.0,9810.0,148.09,983.0
0.01,1.0,598.0,14000.0,96.73,2041.0
0.00607,0.79,2209.0,9800.0,237.46,2537.0
0.0108,3.0,1508.0,14710.0,321.16,614.0
0.00801,1.002,501.0,13730.0,274.45,880.0
0.008,1.645,2858.0,15690.0,336.1,1069.0
0.0102,2.438,5220.6,6893.0,246.34,2334.4
0.00801,3.0,2000.0,17650.0,237.71,1106.0
0.01,4.966,1619.0,16000.0,327.86,394.0
0.00845,1.04,1685.0,7840.0,246.01,2384.0
0.00805,10.94,1016.0,13720.0,97.7,302.0
0.0085,1.0,2236.1,7850.0,237.04,2651.0
0.008,1.57,3185.0,9800.0,198.8,2572.0
0.00394,1.04,1157.0,1206.0,61.23,1811.0
0.00796,3.0,2000.0,6860.0,222.95,1233.0
0.00811,3.0,2016.0,2010.0,113.28,1725.0
0.0077,2.6,4638.9,14710.0,301.68,1512.0
0.00578,3.0,1493.0,14710.0,300.05,484.0
0.00578,2.0,1493.0,14710.0,239.72,940.0
0.01001,3.0,1659.0,9800.0,209.76,1338.0
0.008,1.0,980.0,9810.0,197.77,2100.0
0.011,6.0,1021.0,17700.0,311.96,287.0
0.008,3.49,2004.0,11770.0,232.81,909.0
0.008,1.75,6577.0,6958.0,270.78,2380.0
0.0131,1.75,708.0,3295.0,45.72,2408.0
0.008,0.99,2014.0,13730.0,202.01,2860.0
0.008,0.4,4987.0,2470.0,39.57,11284.0
0.0108,3.0,498.0,17650.0,137.78,611.0
0.00574,0.625,5247.7,3448.0,83.33,7413.3
0.008,2.23,4060.0,9800.0,249.71,1707.0
0.00799,1.0,2002.0,6860.0,205.79,2960.0
0.00782,0.25,2991.0,7840.0,198.59,6668.0
0.01,2.0,726.0,17650.0,140.38,1099.0
0.0102,4.877,1328.9,6893.0,245.3,776.0
0.01075,4.0,2017.0,5880.0,219.03,1279.0
0.008,0.97,4005.0,9800.0,292.98,1985.0
0.0093,1.219,161.4,134.0,83.3,578.0
0.00798,1.65,3811.0,17650.0,279.99,2488.0
0.008,3.49,2004.0,14710.0,107.56,1458.0
0.00795,3.0,3932.0,13730.0,265.19,1611.0
0.008,3.49,2004.0,9810.0,280.9,807.0
0.00601,1.0,1045.2,7100.0,85.3,2780.0
0.00585,6.0,3305.6,17660.0,260.12,707.0
0.00798,6.0,502.6,12010.0,223.6,238.0
0.0146,6.0,2028.0,15690.0,331.28,554.0
0.008,1.57,3202.0,4900.0,169.77,3326.0
0.008,3.49,1998.0,7850.0,68.71,1777.0
0.00607,0.79,2199.0,12750.0,219.31,2676.0
0.00578,2.0,5050.0,13720.0,320.84,1335.0
0.01,2.0,444.0,18000.0,175.65,698.0
0.0152,1.627,3830.0,5041.0,194.29,3254.0
0.0108,5.8,1004.0,11760.0,300.77,296.0
0.01,2.0,1721.0,16000.0,335.33,756.0
0.01075,6.0,992.0,17650.0,260.24,380.0
0.00801,3.0,2000.0,9810.0,191.67,1289.0
0.00581,1.0,1499.0,13720.0,117.76,2421.0
0.00795,2.0,985.0,7840.0,118.2,1674.0
0.008,1.57,1601.0,12750.0,88.73,2453.0
0.00607,0.792,2707.0,9800.0,301.89,1800.0
0.0128,0.914,3742.6,6895.0,181.86,5047.4
0.00781,3.0,1033.0,17650.0,81.94,1045.0
0.00803,6.0,1999.0,13630.0,153.05,800.0
0.00811,3.0,3020.5,15990.0,337.61,758.0
0.01001,3.0,558.0,9800.0,205.98,724.0
0.00787,6.0,1000.0,14710.0,187.49,414.0
0.00607,0.79,5013.0,12750.0,268.25,3471.0
0.00998,1.5,495.0,6963.0,111.04,1548.0
0.00581,1.0,3353.0,9800.0,116.87,4440.0
0.01001,3.0,2053.0,3000.0,131.91,2063.0
0.008,1.57,1007.0,12750.0,254.1,1052.0
0.00801,6.0,1002.0,9810.0,76.9,610.0
0.00993,2.08,215.0,785.0,99.23,569.0
0.01,2.0,2815.0,8000.0,200.08,2434.0
0.0151,4.016,1490.0,6463.0,237.31,1162.0
0.00998,2.5,964.0,8924.0,130.98,1488.0
0.00807,0.778,2216.0,7840.0,191.38,3540.0
0.0077,1.65,3277.8,17660.0,288.51,2092.0
0.0152,2.456,2930.0,5011.0,264.08,1702.0
0.0152,2.367,2200.0,6463.0,235.51,1980.0
0.006,0.5,200.0,596.0,30.71,1205.0
0.00607,0.792,3187.0,14710.0,331.75,1420.0
0.0126,4.877,1322.2,6834.0,272.78,814.9
0.008,1.57,2707.0,14700.0,280.65,1642.0
0.01,2.0,775.0,17650.0,136.36,1182.0
0.01,1.0,2004.0,14000.0,207.29,3128.0
0.00996,0.96,318.0,814.0,49.28,1532.0
0.0151,4.019,1510.0,5011.0,191.37,1541.0
0.0108,1.0,1993.0,6860.0,199.77,3255.0
0.0123,0.616,100.0,206.0,91.32,812.9
0.01,2.0,1960.0,13720.0,193.78,1971.0
0.0128,1.93,1789.9,6895.0,45.91,3438.5
0.0108,2.0,1495.0,5880.0,158.51,2442.0
0.00999,0.6,257.0,932.0,41.14,1991.0
0.008,0.78,1608.0,7850.0,168.18,3457.0
0.00993,3.12,862.0,941.0,137.29,912.0
0.00811,3.0,1252.5,4990.0,163.92,1303.0
0.00578,3.0,3335.0,15690.0,220.38,1423.0
0.00581,1.0,5030.0,14710.0,116.61,7105.0
0.008,0.393,5088.0,490.0,31.83,8815.0
0.01001,3.0,1141.0,19610.0,348.23,421.0
0.0134,3.658,2030.1,2594.0,204.97,1491.3
0.008,3.49,999.0,7850.0,103.83,1024.0
0.00384,0.8,5015.0,12750.0,277.4,2522.0
0.01,2.0,496.0,15690.0,131.06,868.0
0.0024,0.5,1834.0,3100.0,51.19,3962.0
0.00799,3.0,3999.0,13730.0,300.88,1355.0
0.0074,3.8,5750.0,17660.0,253.2,2046.0
0.0093,1.219,92.2,112.0,92.12,362.0
0.00585,6.0,4982.0,15690.0,178.32,1318.0
0.0131,2.5,632.0,1314.0,40.74,1464.0
0.01262,3.658,5125.7,6964.0,270.4,1939.1
0.0151,3.179,2220.0,6453.0,270.35,1411.0
0.00801,3.0,4000.0,17650.0,304.78,1472.0
0.0077,2.1,1528.0,13720.0,301.35,802.0
0.00778,6.0,3962.0,7160.0,157.11,1400.0
0.0077,2.6,2500.0,14710.0,214.12,1500.0
0.008,0.78,1599.0,9800.0,118.06,4067.0
0.0108,3.0,1001.0,5880.0,219.03,1182.0
0.00795,3.0,2040.0,9810.0,188.72,1399.0
0.00998,1.5,730.0,7944.0,89.4,2034.0
0.00776,2.08,653.0,2550.0,122.44,1172.0
0.01001,3.0,1169.0,11760.0,221.62,955.0
0.00802,1.57,2195.0,14710.0,219.22,1980.0
0.01001,3.0,752.0,15690.0,242.81,625.0
0.008,0.99,2008.0,13730.0,282.7,1800.0
0.0151,6.0,508.0,13720.0,178.46,452.0
